orderid,custid,sellerid,odate,ototal,ordsatisfac,delsatisfac
30248,5251,7,2022-06-26,19014.75,3,
30249,5252,15,2022-06-26,17995.00,3,
30250,5253,7,2022-06-26,19143.00,5,
30251,5254,7,2022-06-26,18524.65,4,
30252,5255,6,2022-06-26,25093.80,5,
30253,5256,6,2022-06-26,29.70,,
30254,5257,8,2022-06-26,213.60,,
30255,5258,6,2022-06-26,25232.00,5,
30256,5259,15,2022-06-26,174.00,,
30257,5260,13,2022-06-26,4.95,,
30258,5261,3,2022-06-26,19943.90,5,
30259,5262,6,2022-06-26,19069.00,4,
30260,5263,15,2022-06-26,18444.00,5,
30261,5264,6,2022-06-26,19689.00,5,
30262,5265,12,2022-06-26,27698.85,5,
30263,5266,8,2022-06-26,19019.70,4,
30264,5267,8,2022-06-26,25939.00,5,
30265,5268,6,2022-06-26,26019.70,5,
30266,5269,9,2022-06-26,17995.00,5,
30267,5270,7,2022-06-26,25490.00,5,
30268,5271,6,2022-06-26,25694.00,5,
30269,5272,9,2022-06-27,18694.00,1,
30270,5273,12,2022-06-27,26009.80,1,
30271,5274,7,2022-06-27,19.80,,
30272,5275,15,2022-06-27,18852.00,5,
30273,5276,3,2022-06-27,18153.00,5,
30274,5277,3,2022-06-27,20217.00,5,
30275,5278,14,2022-06-27,26078.90,5,
30276,5279,3,2022-06-28,20162.75,5,
30277,5281,11,2022-06-28,18468.75,5,
30278,5282,3,2022-06-28,26453.85,5,
30279,5283,3,2022-06-28,20559.00,5,
30280,5284,14,2022-06-28,19083.85,4,
30281,5285,14,2022-06-28,29713.75,4,
30282,5287,11,2022-06-28,18694.00,5,
30283,5288,3,2022-06-28,19083.85,5,
30284,5289,3,2022-06-28,19019.70,5,
30285,5290,14,2022-06-28,25990.00,3,
30286,5291,11,2022-06-29,79.00,,
30287,5292,11,2022-06-29,28773.00,3,
30288,5293,8,2022-06-29,27198.85,4,
30289,5294,8,2022-06-29,20162.75,2,
30290,5295,8,2022-06-29,30213.70,4,
30291,5296,11,2022-06-29,31152.80,2,
30292,5297,6,2022-06-29,30434.00,5,
30293,5298,8,2022-06-29,18490.00,5,
30294,5299,14,2022-06-29,14.85,,
30295,5300,8,2022-06-29,24999.95,5,
30296,5301,7,2022-06-30,19866.80,2,
30297,5302,7,2022-06-30,18990.00,5,
30298,5303,8,2022-06-30,29787.80,5,
30299,5304,9,2022-06-30,25078.95,5,
30300,5305,6,2022-06-30,17995.00,5,
30301,5306,8,2022-06-30,19532.85,5,
30302,5308,1,2022-06-30,9.90,,
30303,5309,6,2022-06-30,26069.00,3,
30304,5310,8,2022-06-30,26518.00,5,
30305,5311,9,2022-06-30,26518.00,5,
30306,5312,14,2022-07-01,25029.65,5,
30307,5313,3,2022-07-01,30138.00,5,
30308,5314,6,2022-07-01,26768.00,5,
30309,5315,6,2022-07-01,34.65,,
30310,5316,13,2022-07-01,27995.00,4,
30311,5317,3,2022-07-01,20712.00,5,
30312,5318,8,2022-07-01,29.70,,
30313,5319,1,2022-07-01,30287.75,5,
30314,5320,9,2022-07-01,19315.85,5,
30315,5321,7,2022-07-01,26689.00,4,
30316,5322,1,2022-07-01,26593.70,5,
30317,5323,3,2022-07-01,19.80,,
30318,5324,6,2022-07-01,19453.85,3,
30319,5325,14,2022-07-01,19069.00,4,
30320,5326,11,2022-07-01,25990.00,5,
30321,5327,14,2022-07-01,27014.70,1,
30322,5328,7,2022-07-01,26485.00,5,
30323,5329,11,2022-07-01,29597.00,5,
30324,5330,6,2022-07-02,26235.00,5,
30325,5331,8,2022-07-02,26883.00,5,
30326,5332,7,2022-07-02,25689.00,2,
30327,5333,7,2022-07-02,17978.95,5,
30328,5334,1,2022-07-02,25338.80,1,
30329,5335,6,2022-07-02,26546.00,5,
30330,5336,8,2022-07-02,25838.75,5,
30331,5337,13,2022-07-02,27893.00,5,
30332,5338,6,2022-07-02,25708.80,2,
30333,5339,6,2022-07-02,24852.00,4,
30334,5340,6,2022-07-02,25768.00,5,
30335,5341,13,2022-07-02,27194.00,5,
30336,5342,7,2022-07-02,28888.00,5,
30337,5343,7,2022-07-02,26888.00,5,
30338,5344,15,2022-07-02,17974.00,5,
30339,5345,7,2022-07-02,113.65,,
30340,5346,8,2022-07-02,25189.00,5,
30341,5347,8,2022-07-02,24944.00,4,
30342,5348,1,2022-07-02,20348.85,4,
30343,5349,8,2022-07-02,25319.00,4,
30344,5350,7,2022-07-02,25735.00,5,
30345,5351,14,2022-07-02,26032.85,3,
30346,5352,14,2022-07-02,79.00,,
30347,5353,3,2022-07-02,26407.80,5,
30348,5354,9,2022-07-02,19201.00,5,
30349,5355,6,2022-07-02,24723.70,5,
30350,5356,13,2022-07-03,18437.85,4,
30351,5357,8,2022-07-03,28189.00,2,
30352,5358,12,2022-07-03,26333.80,5,
30353,5359,9,2022-07-03,19589.00,5,
30354,5360,7,2022-07-03,25268.00,5,
30355,5361,15,2022-07-03,9.90,,
30356,5362,1,2022-07-03,18594.00,5,
30357,5363,6,2022-07-03,27819.00,5,
30358,5364,6,2022-07-03,25348.70,5,
30359,5365,6,2022-07-03,18890.00,5,
30360,5366,15,2022-07-03,24782.90,3,
30361,5368,3,2022-07-03,29218.65,5,
30362,5369,7,2022-07-03,18423.00,2,
30363,5370,8,2022-07-03,28922.65,5,
30364,5371,12,2022-07-03,28912.75,5,
30365,5372,12,2022-07-03,79.00,,
30366,5373,12,2022-07-03,28565.80,5,
30367,5374,12,2022-07-03,26824.00,2,
30368,5375,15,2022-07-03,26745.00,4,
30369,5376,1,2022-07-03,27768.00,2,
30370,5377,7,2022-07-03,18423.00,4,
30371,5378,13,2022-07-03,27740.00,4,
30372,5380,15,2022-07-03,108.70,,
30373,5381,13,2022-07-03,28698.85,4,
30374,5382,15,2022-07-03,25768.00,5,
30375,5383,8,2022-07-03,26759.85,5,
30376,5384,6,2022-07-03,28189.00,4,
30377,5385,15,2022-07-03,449.00,,
30378,5386,3,2022-07-03,19904.80,4,
30379,5387,3,2022-07-04,24953.90,5,
30380,5388,7,2022-07-04,26198.85,5,
30381,5389,3,2022-07-04,29263.00,5,
30382,5390,3,2022-07-04,29208.75,5,
30383,5391,15,2022-07-04,449.00,,
30384,5392,15,2022-07-04,19003.65,5,
30385,5393,14,2022-07-04,19988.75,2,
30386,5394,12,2022-07-04,79.00,,
30387,5395,3,2022-07-04,24245.00,5,
30388,5396,7,2022-07-04,20932.75,5,
30389,5398,11,2022-07-05,18444.00,2,
30390,5399,11,2022-07-05,28009.85,5,
30391,5400,11,2022-07-05,28019.75,5,
30392,5401,14,2022-07-05,18694.00,5,
30393,5402,11,2022-07-05,19222.00,5,
30394,5403,3,2022-07-05,29537.80,5,
30395,5404,14,2022-07-05,25990.00,5,
30396,5405,3,2022-07-05,19.80,,
30397,5406,14,2022-07-05,26078.90,5,
30398,5407,11,2022-07-05,18004.90,5,
30399,5408,14,2022-07-05,18083.90,4,
30400,5409,11,2022-07-05,18074.00,2,
30401,5410,14,2022-07-05,19069.00,4,
30402,5411,11,2022-07-06,28694.00,2,
30403,5412,11,2022-07-06,19380.00,5,
30404,5413,14,2022-07-06,18074.00,4,
30405,5414,8,2022-07-06,29934.00,5,
30406,5415,8,2022-07-06,19564.00,5,
30407,5416,11,2022-07-06,449.00,,
30408,5417,6,2022-07-06,25074.00,5,
30409,5418,11,2022-07-06,28990.00,5,
30410,5419,11,2022-07-06,28773.00,4,
30411,5420,8,2022-07-06,19093.75,5,
30412,5421,11,2022-07-06,29866.80,5,
30413,5422,11,2022-07-06,30138.00,5,
30414,5423,14,2022-07-06,93.85,,
30415,5424,11,2022-07-07,20138.00,5,
30416,5425,7,2022-07-07,25490.00,2,
30417,5426,8,2022-07-07,19069.00,5,
30418,5427,3,2022-07-08,26088.80,5,
30419,5428,7,2022-07-08,18523.00,5,
30420,5429,1,2022-07-08,26485.00,5,
30421,5431,9,2022-07-08,26009.80,5,
30422,5432,11,2022-07-08,18773.00,1,
30423,5435,11,2022-07-08,28694.00,5,
30424,5436,13,2022-07-08,18694.00,5,
30425,5437,11,2022-07-08,28703.90,4,
30426,5438,7,2022-07-08,18960.70,3,
30427,5439,8,2022-07-08,27351.90,5,
30428,5440,7,2022-07-09,19782.85,5,
30429,5441,1,2022-07-09,29494.90,5,
30430,5442,15,2022-07-09,28024.70,3,
30431,5443,13,2022-07-09,19518.00,5,
30432,5444,3,2022-07-09,26093.75,5,
30433,5445,7,2022-07-09,18523.00,4,
30434,5447,6,2022-07-09,26537.80,3,
30435,5448,3,2022-07-09,26768.00,5,
30436,5449,7,2022-07-09,27763.00,5,
30437,5450,8,2022-07-09,19098.70,5,
30438,5451,14,2022-07-09,26009.80,4,
30439,5453,15,2022-07-09,14.85,,
30440,5454,15,2022-07-09,25994.95,5,
30441,5455,3,2022-07-09,25458.85,5,
30442,5456,7,2022-07-09,31736.70,5,
30443,5457,14,2022-07-09,26787.80,5,
30444,5458,7,2022-07-09,19564.00,3,
30445,5459,12,2022-07-09,28569.00,5,
30446,5460,11,2022-07-09,18458.85,5,
30447,5461,3,2022-07-10,30157.80,3,
30448,5462,13,2022-07-10,28703.90,5,
30449,5463,8,2022-07-10,28994.95,5,
30450,5464,3,2022-07-10,79.00,,
30451,5465,1,2022-07-10,18990.00,5,
30452,5466,6,2022-07-10,26439.00,5,
30453,5468,6,2022-07-10,26069.00,5,
30454,5469,9,2022-07-10,26231.90,1,
30455,5470,12,2022-07-10,29573.90,5,
30456,5471,3,2022-07-10,25444.00,5,
30457,5472,6,2022-07-10,19676.00,5,
30458,5473,7,2022-07-10,79.00,,
30459,5474,8,2022-07-10,25014.80,5,
30460,5475,6,2022-07-10,19069.00,5,
30461,5476,6,2022-07-10,25074.00,5,
30462,5477,15,2022-07-10,25232.00,4,
30463,5478,13,2022-07-10,17995.00,5,
30464,5479,7,2022-07-10,25019.75,5,
30465,5480,15,2022-07-10,29009.80,5,
30466,5481,15,2022-07-10,28523.00,5,
30467,5482,6,2022-07-10,623.00,,
30468,5483,6,2022-07-10,18999.90,5,
30469,5484,8,2022-07-10,19162.85,5,
30470,5486,8,2022-07-10,39.60,,
30471,5487,1,2022-07-10,27198.85,4,
30472,5488,8,2022-07-10,26069.00,5,
30473,5489,7,2022-07-10,528.00,,
30474,5491,6,2022-07-10,27004.80,5,
30475,5492,7,2022-07-10,25990.00,5,
30476,5493,7,2022-07-10,29167.75,5,
30477,5494,3,2022-07-11,26953.80,4,
30478,5495,3,2022-07-11,29851.95,5,
30479,5496,3,2022-07-11,26083.85,5,
30480,5497,14,2022-07-11,19985.00,4,
30481,5498,9,2022-07-11,18458.85,5,
30482,5499,3,2022-07-11,98.80,,
30483,5501,7,2022-07-11,28694.00,5,
30484,5502,12,2022-07-11,19689.00,5,
30485,5504,9,2022-07-11,25523.00,4,
30486,5506,3,2022-07-12,18703.90,5,
30487,5507,11,2022-07-12,25694.00,5,
30488,5508,14,2022-07-12,20578.80,3,
30489,5509,14,2022-07-12,26024.65,5,
30490,5510,3,2022-07-12,25713.80,5,
30491,5511,11,2022-07-12,26689.00,4,
30492,5513,8,2022-07-13,26019.70,5,
30493,5514,11,2022-07-13,17995.00,4,
30494,5515,6,2022-07-13,25014.80,5,
30495,5516,8,2022-07-13,29.70,,
30496,5517,8,2022-07-13,26741.75,5,
30497,5518,8,2022-07-13,19.80,,
30498,5519,6,2022-07-14,25994.95,5,
30499,5520,7,2022-07-14,28990.00,5,
30500,5521,8,2022-07-14,26083.85,5,
30501,5522,6,2022-07-14,26768.00,5,
30502,5523,9,2022-07-14,19143.00,5,
30503,5524,11,2022-07-14,449.00,,
30504,5525,8,2022-07-14,25694.00,5,
30505,5526,8,2022-07-14,19746.75,5,
30506,5528,13,2022-07-15,19689.00,5,
30507,5529,1,2022-07-15,34.65,,
30508,5530,8,2022-07-15,26152.90,5,
30509,5531,11,2022-07-15,17995.00,5,
30510,5532,8,2022-07-15,27064.00,4,
30511,5533,1,2022-07-15,31258.00,4,
30512,5534,8,2022-07-15,25990.00,5,
30513,5535,13,2022-07-15,18990.00,5,
30514,5536,1,2022-07-15,19564.00,5,
30515,5537,13,2022-07-15,29950.75,5,
30516,5538,9,2022-07-15,18088.85,3,
30517,5539,7,2022-07-15,27143.00,1,
30518,5540,8,2022-07-15,25004.90,4,
30519,5541,14,2022-07-15,18014.80,2,
30520,5542,7,2022-07-15,19583.80,5,
30521,5543,8,2022-07-15,29.70,,
30522,5544,6,2022-07-15,26088.80,5,
30523,5545,9,2022-07-15,28694.00,5,
30524,5546,13,2022-07-15,19708.80,4,
30525,5547,9,2022-07-15,14.85,,
30526,5548,8,2022-07-15,25990.00,4,
30527,5549,7,2022-07-15,27013.00,2,
30528,5550,14,2022-07-15,26527.90,5,
30529,5551,11,2022-07-16,20138.00,3,
30530,5552,8,2022-07-16,26222.00,5,
30531,5553,12,2022-07-16,18990.00,5,
30532,5554,12,2022-07-16,18773.00,5,
30533,5556,1,2022-07-16,27013.00,5,
30534,5557,13,2022-07-16,26768.00,3,
30535,5558,6,2022-07-16,18999.90,1,
30536,5559,8,2022-07-16,25994.95,4,
30537,5560,15,2022-07-16,26069.00,3,
30538,5561,8,2022-07-16,30184.00,5,
30539,5562,13,2022-07-16,26532.85,4,
30540,5563,8,2022-07-16,26485.00,5,
30541,5564,6,2022-07-16,27138.00,5,
30542,5565,14,2022-07-16,19518.00,2,
30543,5566,6,2022-07-16,18773.00,5,
30544,5567,3,2022-07-16,26473.65,5,
30545,5568,14,2022-07-16,29768.00,3,
30546,5569,8,2022-07-16,30004.80,5,
30547,5570,12,2022-07-16,26689.00,5,
30548,5571,13,2022-07-16,18444.00,5,
30549,5572,14,2022-07-16,27688.95,4,
30550,5573,15,2022-07-16,27995.00,5,
30551,5574,6,2022-07-16,26768.00,1,
30552,5575,6,2022-07-16,27198.85,2,
30553,5576,15,2022-07-16,18074.00,5,
30554,5577,1,2022-07-16,28014.80,5,
30555,5578,13,2022-07-16,29177.65,5,
30556,5579,11,2022-07-16,18074.00,5,
30557,5580,14,2022-07-16,18792.80,5,
30558,5581,6,2022-07-16,26518.00,5,
30559,5582,15,2022-07-16,27995.00,5,
30560,5583,8,2022-07-16,88.90,,
30561,5584,6,2022-07-17,25074.00,5,
30562,5585,6,2022-07-17,29547.70,1,
30563,5586,6,2022-07-17,28444.00,5,
30564,5587,6,2022-07-17,18990.00,4,
30565,5588,15,2022-07-17,24995.00,5,
30566,5589,9,2022-07-17,25444.00,5,
30567,5590,8,2022-07-17,19083.85,5,
30568,5591,1,2022-07-17,79.00,,
30569,5592,8,2022-07-17,25999.90,2,
30570,5593,6,2022-07-17,18602.00,5,
30571,5594,7,2022-07-17,26189.00,4,
30572,5595,6,2022-07-17,18074.00,5,
30573,5596,12,2022-07-17,29485.00,5,
30574,5597,3,2022-07-17,20013.00,5,
30575,5598,13,2022-07-17,28468.75,5,
30576,5599,12,2022-07-17,17995.00,4,
30577,5600,13,2022-07-17,18009.85,4,
30578,5601,7,2022-07-17,25093.80,5,
30579,5602,13,2022-07-17,18458.85,5,
30580,5603,8,2022-07-17,20009.75,5,
30581,5604,9,2022-07-17,25990.00,5,
30582,5605,8,2022-07-17,26787.80,4,
30583,5606,7,2022-07-17,27458.75,5,
30584,5607,3,2022-07-18,26009.80,5,
30585,5608,9,2022-07-18,24.75,,
30586,5609,12,2022-07-18,95.00,,
30587,5611,15,2022-07-18,30438.95,5,
30588,5612,7,2022-07-18,27064.00,5,
30589,5613,12,2022-07-18,29847.00,5,
30590,5614,11,2022-07-19,25990.00,2,
30591,5615,3,2022-07-19,108.70,,
30592,5617,3,2022-07-19,19004.85,5,
30593,5618,8,2022-07-20,29.70,,
30594,5619,8,2022-07-20,29152.90,5,
30595,5620,8,2022-07-20,26499.85,3,
30596,5621,6,2022-07-20,26088.80,5,
30597,5622,14,2022-07-20,26985.00,2,
30598,5623,1,2022-07-21,30184.00,5,
30599,5624,6,2022-07-21,25074.00,5,
30600,5625,9,2022-07-21,29143.00,5,
30601,5626,3,2022-07-22,17995.00,5,
30602,5627,7,2022-07-22,26485.00,5,
30603,5628,6,2022-07-22,79.00,,
30604,5629,7,2022-07-22,18514.75,5,
30605,5630,8,2022-07-22,83.95,,
30606,5631,6,2022-07-22,27217.00,5,
30607,5632,13,2022-07-22,18074.00,3,
30608,5633,6,2022-07-22,26689.00,4,
30609,5634,13,2022-07-22,26088.80,5,
30610,5635,7,2022-07-22,20684.00,5,
30611,5636,14,2022-07-22,31027.80,5,
30612,5637,8,2022-07-22,19494.90,5,
30613,5638,9,2022-07-22,29689.00,5,
30614,5641,6,2022-07-22,19148.00,5,
30615,5642,6,2022-07-22,26024.65,5,
30616,5643,8,2022-07-22,20143.00,5,
30617,5644,7,2022-07-23,27995.00,5,
30618,5645,6,2022-07-23,18098.75,2,
30619,5646,6,2022-07-23,29768.00,5,
30620,5647,6,2022-07-23,25990.00,5,
30621,5649,14,2022-07-23,79.00,,
30622,5650,3,2022-07-23,20592.00,5,
30623,5651,3,2022-07-23,25948.90,5,
30624,5652,8,2022-07-23,27787.75,5,
30625,5653,8,2022-07-23,25990.00,5,
30626,5654,1,2022-07-23,25583.85,5,
30627,5655,13,2022-07-23,28444.00,3,
30628,5656,14,2022-07-23,26547.70,5,
30629,5657,12,2022-07-23,25523.00,5,
30630,5658,8,2022-07-23,26208.80,5,
30631,5659,6,2022-07-23,29782.85,5,
30632,5660,15,2022-07-24,25694.00,5,
30633,5661,1,2022-07-24,30064.00,5,
30634,5662,13,2022-07-24,28694.00,1,
30635,5663,12,2022-07-24,4.95,,
30636,5664,7,2022-07-24,17995.00,2,
30637,5665,13,2022-07-24,28444.00,5,
30638,5666,8,2022-07-24,31628.00,5,
30639,5667,6,2022-07-24,26069.00,4,
30640,5668,3,2022-07-24,27193.90,5,
30641,5669,15,2022-07-24,18694.00,5,
30642,5670,12,2022-07-25,26768.00,5,
30643,5671,3,2022-07-25,20434.00,5,
30644,5672,15,2022-07-25,19143.00,5,
30645,5674,7,2022-07-25,28022.85,4,
30646,5676,12,2022-07-25,19689.00,5,
30647,5677,12,2022-07-25,19019.70,5,
30648,5678,9,2022-07-25,25703.90,5,
30649,5679,14,2022-07-25,29768.00,5,
30650,5680,14,2022-07-25,79.00,,
30651,5681,9,2022-07-25,34.65,,
30652,5682,14,2022-07-26,623.00,,
30653,5683,3,2022-07-26,26485.00,5,
30654,5684,3,2022-07-26,19297.70,5,
30655,5685,3,2022-07-26,19287.80,1,
30656,5687,8,2022-07-27,4.95,,
30657,5688,14,2022-07-27,28523.00,1,
30658,5689,8,2022-07-27,19777.90,4,
30659,5690,11,2022-07-28,18713.80,5,
30660,5691,8,2022-07-28,30929.00,3,
30661,5692,8,2022-07-28,29564.00,5,
30662,5693,1,2022-07-28,25990.00,4,
30663,5694,11,2022-07-28,9.90,,
30664,5695,7,2022-07-28,20929.00,3,
30665,5696,9,2022-07-28,29172.70,5,
30666,5697,1,2022-07-28,26268.00,5,
30667,5698,6,2022-07-28,19069.00,5,
30668,5699,6,2022-07-28,18444.00,3,
30669,5700,13,2022-07-29,28078.95,2,
30670,5701,1,2022-07-29,19485.00,5,
30671,5702,1,2022-07-29,93.85,,
30672,5703,14,2022-07-29,27684.00,2,
30673,5704,1,2022-07-29,29518.00,5,
30674,5705,3,2022-07-29,18990.00,5,
30675,5707,9,2022-07-29,4.95,,
30676,5709,7,2022-07-29,26485.00,4,
30677,5710,1,2022-07-29,25490.00,5,
30678,5711,11,2022-07-29,30693.90,4,
30679,5712,13,2022-07-30,29439.00,5,
30680,5713,8,2022-07-30,528.00,,
30681,5714,3,2022-07-30,30083.80,5,
30682,5715,3,2022-07-30,26958.75,5,
30683,5716,6,2022-07-30,18773.00,5,
30684,5717,15,2022-07-30,18153.00,5,
30685,5718,9,2022-07-30,20684.00,5,
30686,5719,7,2022-07-30,30684.00,4,
30687,5720,11,2022-07-30,26689.00,4,
30688,5721,6,2022-07-30,25444.00,5,
30689,5722,6,2022-07-30,19522.95,4,
30690,5723,6,2022-07-30,79.00,,
30691,5724,3,2022-07-30,19787.80,3,
30692,5726,8,2022-07-30,19573.90,5,
30693,5728,6,2022-07-30,20236.80,4,
30694,5729,9,2022-07-30,18074.00,5,
30695,5730,14,2022-07-30,26453.85,5,
30696,5731,14,2022-07-30,25990.00,5,
30697,5732,13,2022-07-30,79.00,,
30698,5733,14,2022-07-30,18990.00,2,
30699,5735,1,2022-07-30,26689.00,5,
30700,5736,12,2022-07-31,19439.00,5,
30701,5737,1,2022-07-31,18694.00,3,
30702,5738,1,2022-07-31,83.95,,
30703,5739,13,2022-07-31,25694.00,5,
30704,5740,6,2022-07-31,26098.70,5,
30705,5741,3,2022-07-31,19509.75,5,
30706,5742,6,2022-07-31,19689.00,5,
30707,5743,15,2022-07-31,18694.00,5,
30708,5744,9,2022-07-31,19014.75,5,
30709,5745,13,2022-07-31,28448.95,3,
30710,5746,6,2022-07-31,27083.80,5,
30711,5747,7,2022-07-31,26069.00,5,
30712,5748,3,2022-07-31,19189.00,2,
30713,5749,1,2022-07-31,25509.80,5,
30714,5750,6,2022-07-31,19069.00,5,
30715,5751,7,2022-07-31,468.80,,
30716,5752,12,2022-07-31,26718.70,5,
30717,5753,9,2022-07-31,28444.00,5,
30718,5754,15,2022-08-01,18694.00,5,
30719,5756,7,2022-08-01,18990.00,3,
30720,5757,3,2022-08-01,30246.70,5,
30721,5758,14,2022-08-01,19088.80,5,
30722,5759,7,2022-08-01,21721.85,5,
30723,5760,14,2022-08-01,26019.70,3,
30724,5762,3,2022-08-01,29708.80,4,
30725,5763,3,2022-08-01,27995.00,5,
30726,5764,3,2022-08-02,19439.00,2,
30727,5765,14,2022-08-02,19162.85,5,
30728,5766,3,2022-08-02,18999.90,5,
30729,5767,3,2022-08-02,25990.00,5,
30730,5768,14,2022-08-02,27147.95,2,
30731,5769,3,2022-08-02,29458.80,5,
30732,5770,11,2022-08-02,28019.75,5,
30733,5771,3,2022-08-02,19189.00,5,
30734,5772,14,2022-08-02,19439.00,3,
30735,5773,3,2022-08-02,25718.75,5,
30736,5774,11,2022-08-03,18074.00,4,
30737,5775,8,2022-08-03,20226.90,1,
30738,5776,6,2022-08-03,93.85,,
30739,5777,11,2022-08-03,18713.80,4,
30740,5778,6,2022-08-03,26792.75,4,
30741,5779,9,2022-08-04,19009.80,5,
30742,5780,1,2022-08-04,19657.85,4,
30743,5781,7,2022-08-04,25990.00,5,
30744,5782,11,2022-08-04,18024.70,5,
30745,5783,8,2022-08-04,18773.00,5,
30746,5784,7,2022-08-04,27310.85,5,
30747,5786,8,2022-08-05,28999.90,5,
30748,5787,8,2022-08-05,20213.70,5,
30749,5788,8,2022-08-05,25990.00,5,
30750,5789,14,2022-08-05,449.00,,
30751,5790,8,2022-08-05,25078.95,5,
30752,5792,13,2022-08-05,25694.00,5,
30753,5793,14,2022-08-05,28258.00,3,
30754,5794,8,2022-08-06,28999.90,5,
30755,5795,13,2022-08-06,28444.00,4,
30756,5796,8,2022-08-06,19093.75,5,
30757,5797,3,2022-08-06,25569.00,3,
30758,5798,11,2022-08-06,20667.65,5,
30759,5799,14,2022-08-06,18636.65,4,
30760,5800,3,2022-08-06,26782.85,5,
30761,5801,12,2022-08-06,88.90,,
30762,5802,8,2022-08-06,29069.00,1,
30763,5803,3,2022-08-06,104.90,,
30764,5804,1,2022-08-06,26994.90,5,
30765,5805,15,2022-08-06,25074.00,5,
30766,5806,3,2022-08-06,28721.85,5,
30767,5807,6,2022-08-06,79.00,,
30768,5808,3,2022-08-06,25444.00,5,
30769,5809,12,2022-08-06,30948.80,5,
30770,5810,8,2022-08-06,28990.00,2,
30771,5811,1,2022-08-06,18509.80,3,
30772,5812,8,2022-08-06,19509.75,5,
30773,5813,12,2022-08-06,19772.95,5,
30774,5814,7,2022-08-06,17995.00,5,
30775,5815,6,2022-08-06,19.80,,
30776,5816,15,2022-08-06,29.70,,
30777,5817,1,2022-08-06,26518.00,5,
30778,5818,15,2022-08-06,18852.00,5,
30779,5819,8,2022-08-06,26485.00,5,
30780,5820,15,2022-08-07,24995.00,5,
30781,5821,13,2022-08-07,29222.00,5,
30782,5822,13,2022-08-07,18009.85,5,
30783,5823,1,2022-08-07,29.70,,
30784,5824,8,2022-08-07,18093.80,5,
30785,5825,9,2022-08-07,18014.80,4,
30786,5826,12,2022-08-07,39.60,,
30787,5827,7,2022-08-07,9.90,,
30788,5828,7,2022-08-07,20504.75,5,
30789,5829,15,2022-08-07,18014.80,5,
30790,5830,7,2022-08-07,20177.65,5,
30791,5831,13,2022-08-07,19143.00,5,
30792,5832,3,2022-08-08,19985.00,4,
30793,5833,15,2022-08-08,17995.00,5,
30794,5834,12,2022-08-08,26069.00,5,
30795,5835,3,2022-08-09,26657.80,5,
30796,5836,3,2022-08-09,19968.65,3,
30797,5837,14,2022-08-09,19227.00,4,
30798,5838,14,2022-08-09,18098.75,4,
30799,5839,14,2022-08-09,19014.75,4,
30800,5840,8,2022-08-10,29504.80,5,
30801,5841,8,2022-08-10,27013.00,2,
30802,5843,8,2022-08-10,103.75,,
30803,5844,6,2022-08-10,19069.00,5,
30804,5845,11,2022-08-10,17999.95,5,
30805,5846,14,2022-08-10,19597.00,4,
30806,5847,8,2022-08-10,544.00,,
30807,5848,14,2022-08-10,29713.75,5,
30808,5849,6,2022-08-10,28236.75,5,
30809,5850,8,2022-08-10,14.85,,
30810,5851,7,2022-08-11,18672.75,5,
30811,5852,9,2022-08-11,28773.00,5,
30812,5853,1,2022-08-11,28088.85,3,
30813,5854,7,2022-08-11,25569.00,5,
30814,5855,9,2022-08-11,79.00,,
30815,5856,11,2022-08-11,18523.00,2,
30816,5857,14,2022-08-12,25547.75,2,
30817,5858,1,2022-08-12,25014.80,2,
30818,5859,3,2022-08-12,19078.90,5,
30819,5860,6,2022-08-12,26703.85,3,
30820,5861,6,2022-08-12,19768.00,5,
30821,5862,9,2022-08-12,18444.00,5,
30822,5863,13,2022-08-13,28713.80,5,
30823,5866,12,2022-08-13,18458.85,5,
30824,5867,6,2022-08-13,25009.85,5,
30825,5868,7,2022-08-13,18074.00,3,
30826,5869,11,2022-08-13,18773.00,5,
30827,5870,7,2022-08-13,19847.00,5,
30828,5871,12,2022-08-13,25694.00,5,
30829,5872,11,2022-08-13,25074.00,5,
30830,5873,9,2022-08-13,17995.00,2,
30831,5874,1,2022-08-13,24.75,,
30832,5875,12,2022-08-13,19485.00,4,
30833,5876,3,2022-08-13,26439.00,5,
30834,5877,8,2022-08-13,29.70,,
30835,5878,15,2022-08-14,24.75,,
30836,5879,13,2022-08-14,30217.00,3,
30837,5880,6,2022-08-14,20703.80,5,
30838,5881,1,2022-08-14,30064.00,5,
30839,5882,6,2022-08-14,20073.90,5,
30840,5883,9,2022-08-14,28014.80,5,
30841,5885,1,2022-08-14,24995.00,5,
30842,5886,8,2022-08-14,30777.85,4,
30843,5887,1,2022-08-14,19014.75,4,
30844,5888,7,2022-08-14,19009.80,5,
30845,5889,7,2022-08-14,26439.00,5,
30846,5890,7,2022-08-14,18490.00,5,
30847,5891,6,2022-08-14,26792.75,5,
30848,5892,3,2022-08-14,24.75,,
30849,5894,8,2022-08-14,25074.00,3,
30850,5895,7,2022-08-14,26698.90,4,
30851,5896,6,2022-08-14,19069.00,5,
30852,5897,7,2022-08-14,30375.00,1,
30853,5898,15,2022-08-14,17995.00,5,
30854,5899,6,2022-08-14,24995.00,5,
30855,5900,1,2022-08-14,25074.00,1,
30856,5901,1,2022-08-14,25256.75,5,
30857,5902,7,2022-08-14,19985.00,2,
30858,5904,12,2022-08-14,26009.80,3,
30859,5905,8,2022-08-14,27559.00,4,
30860,5907,3,2022-08-15,25523.00,5,
