orderid,custid,sellerid,odate,ototal,ordsatisfac,delsatisfac
30246,5224,9,2022-06-24,19439.00,5,
30247,5225,8,2022-06-24,25773.00,5,
30248,5226,11,2022-06-24,19439.00,5,
30249,5227,7,2022-06-24,20014.70,4,
30250,5228,8,2022-06-24,26768.00,5,
30251,5229,6,2022-06-24,18162.90,5,
30252,5230,9,2022-06-24,29380.00,5,
30253,5232,1,2022-06-24,19.80,,
30254,5233,1,2022-06-24,26004.85,5,
30255,5234,8,2022-06-24,18569.00,5,
30256,5235,7,2022-06-24,25939.00,5,
30257,5236,15,2022-06-25,25448.95,5,
30258,5237,15,2022-06-25,25074.00,4,
30259,5238,7,2022-06-25,21212.00,5,
30260,5239,6,2022-06-25,24995.00,4,
30261,5240,6,2022-06-25,26069.00,5,
30262,5241,15,2022-06-25,17995.00,5,
30263,5242,3,2022-06-25,79.00,,
30264,5243,3,2022-06-25,29792.75,5,
30265,5244,3,2022-06-25,26485.00,5,
30266,5245,15,2022-06-25,28074.00,5,
30267,5246,8,2022-06-25,4.95,,
30268,5249,11,2022-06-25,18523.00,5,
30269,5250,3,2022-06-25,19958.75,5,
30270,5251,3,2022-06-25,29693.95,5,
30271,5252,8,2022-06-26,18990.00,5,
30272,5253,1,2022-06-26,31258.00,5,
30273,5254,15,2022-06-26,17995.00,3,
30274,5255,3,2022-06-26,19198.90,5,
30275,5256,7,2022-06-26,17995.00,5,
30276,5257,6,2022-06-26,25773.00,5,
30277,5258,7,2022-06-26,26468.70,3,
30278,5259,8,2022-06-26,29009.80,5,
30279,5260,7,2022-06-26,27064.00,5,
30280,5261,8,2022-06-26,27009.75,5,
30281,5262,8,2022-06-26,19708.80,1,
30282,5263,13,2022-06-26,24995.00,5,
30283,5264,1,2022-06-26,25074.00,3,
30284,5265,1,2022-06-26,18098.75,3,
30285,5266,9,2022-06-26,30138.00,5,
30286,5267,7,2022-06-26,27292.70,5,
30287,5268,6,2022-06-26,18074.00,5,
30288,5269,13,2022-06-26,29162.80,3,
30289,5270,12,2022-06-26,28014.80,5,
30290,5271,12,2022-06-27,26143.00,5,
30291,5272,12,2022-06-27,26934.00,3,
30292,5273,12,2022-06-27,26019.70,5,
30293,5274,9,2022-06-27,18074.00,5,
30294,5275,9,2022-06-27,28463.80,5,
30295,5276,3,2022-06-27,26537.80,5,
30296,5277,14,2022-06-27,93.85,,
30297,5278,3,2022-06-27,30138.00,5,
30298,5279,15,2022-06-27,18990.00,5,
30299,5280,9,2022-06-27,19.80,,
30300,5281,14,2022-06-28,27083.80,5,
30301,5282,3,2022-06-28,27448.85,5,
30302,5283,14,2022-06-28,26689.00,5,
30303,5284,14,2022-06-28,27231.85,3,
30304,5285,11,2022-06-28,28444.00,5,
30305,5286,8,2022-06-29,29689.00,5,
30306,5287,14,2022-06-29,19689.00,4,
30307,5288,8,2022-06-29,19485.00,5,
30308,5289,14,2022-06-29,25537.85,5,
30309,5290,8,2022-06-29,18999.90,5,
30310,5291,8,2022-06-29,29934.00,5,
30311,5292,7,2022-06-30,19069.00,5,
30312,5293,6,2022-06-30,19069.00,5,
30313,5294,6,2022-06-30,19458.80,5,
30314,5295,6,2022-06-30,19985.00,5,
30315,5296,1,2022-06-30,18569.00,1,
30316,5297,7,2022-06-30,25694.00,2,
30317,5299,9,2022-06-30,29157.85,5,
30318,5300,8,2022-06-30,26994.90,5,
30319,5301,8,2022-06-30,26985.00,5,
30320,5302,1,2022-06-30,26564.00,4,
30321,5303,9,2022-06-30,28527.95,5,
30322,5304,6,2022-07-01,26148.00,5,
30323,5305,13,2022-07-01,18004.90,4,
30324,5306,8,2022-07-01,29489.95,3,
30325,5307,7,2022-07-01,18074.00,5,
30326,5308,6,2022-07-01,18990.00,4,
30327,5309,9,2022-07-01,18718.75,4,
30328,5310,9,2022-07-01,26172.70,5,
30329,5311,14,2022-07-01,19689.00,5,
30330,5312,9,2022-07-01,18990.00,5,
30331,5313,1,2022-07-01,26564.00,5,
30332,5314,6,2022-07-01,483.65,,
30333,5315,13,2022-07-01,30782.80,4,
30334,5316,3,2022-07-02,28897.90,3,
30335,5317,7,2022-07-02,19418.00,2,
30336,5319,13,2022-07-02,28439.00,5,
30337,5320,8,2022-07-02,27371.80,5,
30338,5321,13,2022-07-02,25888.00,4,
30339,5322,12,2022-07-02,28235.00,5,
30340,5323,7,2022-07-02,25847.00,5,
30341,5324,13,2022-07-02,28518.00,5,
30342,5325,6,2022-07-02,17895.00,4,
30343,5326,3,2022-07-02,98.80,,
30344,5327,8,2022-07-02,24254.90,5,
30345,5328,9,2022-07-02,19043.00,5,
30346,5329,3,2022-07-02,24940.90,3,
30347,5331,6,2022-07-02,25939.00,5,
30348,5332,13,2022-07-02,27542.80,4,
30349,5333,8,2022-07-02,20187.75,5,
30350,5335,11,2022-07-02,28625.00,5,
30351,5336,7,2022-07-02,19437.80,5,
30352,5337,1,2022-07-02,24749.90,4,
30353,5338,1,2022-07-02,26184.00,5,
30354,5341,7,2022-07-02,19168.00,3,
30355,5342,1,2022-07-02,24403.00,5,
30356,5343,13,2022-07-02,27764.75,5,
30357,5344,14,2022-07-02,29611.80,5,
30358,5345,1,2022-07-02,26745.00,5,
30359,5346,6,2022-07-02,18132.00,4,
30360,5347,1,2022-07-02,25939.00,5,
30361,5348,15,2022-07-02,18594.00,3,
30362,5349,1,2022-07-02,24769.70,5,
30363,5351,14,2022-07-02,25797.70,5,
30364,5352,3,2022-07-02,25744.90,5,
30365,5353,3,2022-07-02,20334.00,5,
30366,5354,7,2022-07-02,25259.80,3,
30367,5355,6,2022-07-02,26343.70,5,
30368,5356,7,2022-07-02,25689.00,5,
30369,5357,3,2022-07-02,25723.65,4,
30370,5358,9,2022-07-02,26264.70,5,
30371,5359,6,2022-07-02,24.75,,
30372,5360,3,2022-07-02,20163.00,3,
30373,5361,3,2022-07-02,119.75,,
30374,5362,3,2022-07-02,29287.75,5,
30375,5363,9,2022-07-02,27444.00,5,
30376,5364,14,2022-07-02,19909.75,3,
30377,5365,6,2022-07-03,25037.85,5,
30378,5366,1,2022-07-03,79.00,,
30379,5367,13,2022-07-03,29208.75,5,
30380,5369,8,2022-07-03,26388.00,5,
30381,5370,6,2022-07-03,88.90,,
30382,5371,15,2022-07-03,18344.00,5,
30383,5372,8,2022-07-03,14.85,,
30384,5373,15,2022-07-03,25491.85,5,
30385,5374,1,2022-07-03,18603.90,5,
30386,5375,6,2022-07-03,27754.85,5,
30387,5376,6,2022-07-03,18899.90,5,
30388,5377,6,2022-07-03,26018.00,3,
30389,5378,15,2022-07-03,27194.00,3,
30390,5379,15,2022-07-03,25689.00,3,
30391,5380,3,2022-07-03,25249.90,5,
30392,5381,8,2022-07-03,25939.00,5,
30393,5382,8,2022-07-03,26116.80,5,
30394,5383,8,2022-07-03,26730.00,5,
30395,5384,3,2022-07-04,18839.00,5,
30396,5385,14,2022-07-04,623.00,,
30397,5386,3,2022-07-04,19913.00,5,
30398,5387,12,2022-07-04,24963.80,5,
30399,5388,7,2022-07-04,28244.90,5,
30400,5389,12,2022-07-04,25393.00,5,
30401,5390,14,2022-07-04,26249.85,4,
30402,5391,14,2022-07-04,26481.90,4,
30403,5392,15,2022-07-04,18373.70,2,
30404,5393,15,2022-07-04,24324.00,2,
30405,5394,9,2022-07-04,27893.00,5,
30406,5395,7,2022-07-04,25768.00,5,
30407,5396,7,2022-07-04,19858.75,5,
30408,5397,15,2022-07-04,27273.00,4,
30409,5398,12,2022-07-04,26287.75,5,
30410,5399,3,2022-07-04,83.95,,
30411,5400,9,2022-07-04,28213.75,5,
30412,5401,14,2022-07-05,19999.85,5,
30413,5403,3,2022-07-05,30394.80,5,
30414,5404,14,2022-07-05,19458.80,1,
30415,5405,11,2022-07-05,28153.00,5,
30416,5406,11,2022-07-05,29768.00,5,
30417,5407,14,2022-07-05,20772.90,1,
30418,5408,3,2022-07-05,26689.00,5,
30419,5409,14,2022-07-05,27064.00,5,
30420,5410,11,2022-07-05,28990.00,5,
30421,5412,3,2022-07-05,29527.90,5,
30422,5413,14,2022-07-06,25014.80,2,
30423,5414,6,2022-07-06,18990.00,5,
30424,5415,8,2022-07-06,18490.00,2,
30425,5416,8,2022-07-06,26518.00,5,
30426,5417,11,2022-07-06,18093.80,3,
30427,5418,8,2022-07-06,29282.85,5,
30428,5419,14,2022-07-06,18782.90,2,
30429,5420,8,2022-07-06,29708.80,5,
30430,5421,6,2022-07-06,29985.00,5,
30431,5422,8,2022-07-07,26485.00,5,
30432,5423,8,2022-07-07,19489.95,5,
30433,5424,6,2022-07-07,25444.00,3,
30434,5425,8,2022-07-07,26203.85,5,
30435,5426,9,2022-07-07,27592.00,5,
30436,5427,7,2022-07-07,24.75,,
30437,5428,8,2022-07-07,79.00,,
30438,5429,8,2022-07-07,29172.70,5,
30439,5430,8,2022-07-07,30282.80,5,
30440,5431,7,2022-07-07,26494.90,5,
30441,5432,8,2022-07-07,19088.80,5,
30442,5433,9,2022-07-07,19453.85,5,
30443,5435,3,2022-07-08,29203.85,5,
30444,5436,6,2022-07-08,24995.00,5,
30445,5437,9,2022-07-08,20241.75,5,
30446,5438,11,2022-07-08,18093.80,4,
30447,5439,1,2022-07-08,20064.00,5,
30448,5440,13,2022-07-08,28444.00,5,
30449,5441,11,2022-07-08,17995.00,4,
30450,5443,13,2022-07-08,17995.00,5,
30451,5444,3,2022-07-08,24.75,,
30452,5445,3,2022-07-08,18773.00,2,
30453,5446,13,2022-07-08,9.90,,
30454,5447,6,2022-07-08,27143.00,5,
30455,5448,1,2022-07-08,26514.70,5,
30456,5449,8,2022-07-08,26485.00,5,
30457,5450,3,2022-07-08,29189.00,5,
30458,5451,8,2022-07-08,18509.80,4,
30459,5452,13,2022-07-08,18999.90,5,
30460,5453,1,2022-07-08,18990.00,2,
30461,5454,8,2022-07-08,27458.75,5,
30462,5455,6,2022-07-08,25074.00,2,
30463,5456,14,2022-07-09,25527.95,1,
30464,5457,12,2022-07-09,25019.75,5,
30465,5458,7,2022-07-09,18093.80,4,
30466,5459,13,2022-07-09,104.90,,
30467,5460,9,2022-07-09,17995.00,5,
30468,5461,13,2022-07-09,17995.00,2,
30469,5462,14,2022-07-09,562.65,,
30470,5463,12,2022-07-09,18019.75,5,
30471,5465,13,2022-07-09,28014.80,5,
30472,5466,1,2022-07-09,26519.65,5,
30473,5467,9,2022-07-09,18444.00,5,
30474,5468,8,2022-07-09,29689.00,5,
30475,5469,12,2022-07-09,14.85,,
30476,5470,12,2022-07-09,26069.00,5,
30477,5471,8,2022-07-09,19485.00,3,
30478,5472,1,2022-07-09,29069.00,5,
30479,5473,15,2022-07-10,18098.75,4,
30480,5474,1,2022-07-10,29162.80,4,
30481,5475,9,2022-07-10,17995.00,5,
30482,5476,3,2022-07-10,28990.00,5,
30483,5477,7,2022-07-10,28602.00,5,
30484,5478,6,2022-07-10,18990.00,5,
30485,5480,7,2022-07-10,19069.00,1,
30486,5481,8,2022-07-10,27013.00,4,
30487,5482,7,2022-07-10,29.70,,
30488,5483,6,2022-07-10,458.90,,
30489,5484,7,2022-07-10,26499.85,2,
30490,5486,3,2022-07-10,29518.00,5,
30491,5487,6,2022-07-10,18990.00,5,
30492,5488,8,2022-07-10,19485.00,5,
30493,5489,7,2022-07-10,26708.80,5,
30494,5490,3,2022-07-10,29098.70,5,
30495,5491,15,2022-07-10,25074.00,5,
30496,5492,13,2022-07-10,18074.00,5,
30497,5493,8,2022-07-10,79.00,,
30498,5494,15,2022-07-10,27995.00,5,
30499,5495,15,2022-07-10,25004.90,4,
30500,5496,9,2022-07-10,18004.90,3,
30501,5497,15,2022-07-10,18990.00,2,
30502,5498,12,2022-07-10,19069.00,5,
30503,5499,9,2022-07-10,25773.00,5,
30504,5500,6,2022-07-10,19847.00,4,
30505,5501,12,2022-07-10,19.80,,
30506,5502,7,2022-07-10,25852.00,5,
30507,5503,12,2022-07-10,25074.00,2,
30508,5504,6,2022-07-10,28990.00,1,
30509,5505,7,2022-07-10,25990.00,5,
30510,5506,8,2022-07-10,19485.00,5,
30511,5507,1,2022-07-10,26948.85,5,
30512,5508,12,2022-07-10,24995.00,5,
30513,5509,15,2022-07-10,19689.00,4,
30514,5510,7,2022-07-10,17995.00,5,
30515,5511,3,2022-07-11,27152.85,3,
30516,5512,12,2022-07-11,19073.95,5,
30517,5513,3,2022-07-11,27453.80,5,
30518,5514,12,2022-07-11,19768.00,4,
30519,5515,9,2022-07-11,30448.85,5,
30520,5516,12,2022-07-11,26069.00,5,
30521,5517,12,2022-07-11,20263.00,5,
30522,5518,12,2022-07-11,29268.00,5,
30523,5519,3,2022-07-11,27448.85,5,
30524,5522,15,2022-07-11,18523.00,5,
30525,5523,11,2022-07-12,98.80,,
30526,5524,3,2022-07-12,19439.00,5,
30527,5525,3,2022-07-12,27157.80,3,
30528,5526,3,2022-07-12,28990.00,5,
30529,5527,14,2022-07-12,19024.65,5,
30530,5528,3,2022-07-12,26532.85,5,
30531,5529,11,2022-07-12,19301.00,5,
30532,5531,11,2022-07-12,18523.00,3,
30533,5532,3,2022-07-12,28009.85,2,
30534,5533,3,2022-07-12,19485.00,5,
30535,5535,8,2022-07-13,18019.75,5,
30536,5536,8,2022-07-13,19246.75,5,
30537,5537,11,2022-07-13,29708.80,5,
30538,5538,8,2022-07-13,25990.00,5,
30539,5539,8,2022-07-13,26509.75,4,
30540,5540,8,2022-07-13,26934.00,5,
30541,5541,8,2022-07-13,18648.00,4,
30542,5542,8,2022-07-13,29009.80,5,
30543,5543,11,2022-07-14,449.00,,
30544,5544,8,2022-07-14,19782.85,5,
30545,5545,7,2022-07-14,26485.00,5,
30546,5546,7,2022-07-14,25569.00,5,
30547,5547,3,2022-07-15,27929.00,5,
30548,5548,9,2022-07-15,28602.00,5,
30549,5549,9,2022-07-15,27995.00,5,
30550,5550,11,2022-07-15,28802.70,3,
30551,5552,15,2022-07-16,27995.00,5,
30552,5553,14,2022-07-16,19689.00,3,
30553,5554,9,2022-07-16,24995.00,5,
30554,5555,13,2022-07-16,18444.00,5,
30555,5556,3,2022-07-16,25009.85,5,
30556,5557,3,2022-07-16,473.75,,
30557,5558,7,2022-07-16,26167.80,5,
30558,5559,14,2022-07-16,27064.00,5,
30559,5560,14,2022-07-16,30448.85,3,
30560,5561,13,2022-07-16,19167.80,2,
30561,5562,12,2022-07-16,30633.00,2,
30562,5564,7,2022-07-16,27513.00,5,
30563,5565,3,2022-07-16,25999.90,5,
30564,5566,13,2022-07-16,28698.95,5,
30565,5567,7,2022-07-16,25024.70,2,
30566,5568,6,2022-07-16,27083.80,2,
30567,5569,7,2022-07-16,193.80,,
30568,5570,3,2022-07-16,26532.85,5,
30569,5571,6,2022-07-16,18019.75,5,
30570,5572,6,2022-07-16,27004.80,5,
30571,5573,1,2022-07-16,25074.00,5,
30572,5574,7,2022-07-17,18494.95,5,
30573,5576,7,2022-07-17,20064.00,4,
30574,5577,9,2022-07-17,18694.00,5,
30575,5578,12,2022-07-17,20578.80,4,
30576,5580,13,2022-07-17,28029.65,3,
30577,5581,13,2022-07-17,25792.80,3,
30578,5582,12,2022-07-17,26014.75,5,
30579,5583,7,2022-07-17,29985.00,5,
30580,5584,8,2022-07-17,19069.00,5,
30581,5585,1,2022-07-17,30217.00,5,
30582,5586,7,2022-07-17,26439.00,5,
30583,5587,8,2022-07-17,26777.90,4,
30584,5588,9,2022-07-17,29797.70,5,
30585,5589,8,2022-07-17,28074.00,4,
30586,5590,13,2022-07-17,30157.80,5,
30587,5592,7,2022-07-17,19189.00,5,
30588,5593,6,2022-07-17,26453.85,5,
30589,5594,7,2022-07-17,19485.00,4,
30590,5595,6,2022-07-17,25009.85,5,
30591,5596,8,2022-07-17,28463.80,5,
30592,5597,8,2022-07-17,18019.75,5,
30593,5598,7,2022-07-17,26024.65,5,
30594,5599,12,2022-07-17,25019.75,5,
30595,5600,9,2022-07-17,24.75,,
30596,5601,7,2022-07-17,26468.70,4,
30597,5602,6,2022-07-17,26148.00,5,
30598,5604,9,2022-07-17,25187.65,5,
30599,5605,7,2022-07-18,26083.85,4,
30600,5606,9,2022-07-18,19143.00,4,
30601,5607,15,2022-07-18,25453.90,5,
30602,5608,7,2022-07-18,27162.75,4,
30603,5609,3,2022-07-18,19638.00,5,
30604,5610,12,2022-07-18,26564.00,5,
30605,5611,14,2022-07-19,20537.75,5,
30606,5612,14,2022-07-19,19537.80,4,
30607,5613,3,2022-07-19,18787.85,5,
30608,5614,14,2022-07-19,26448.90,5,
30609,5615,11,2022-07-19,30167.70,5,
30610,5616,14,2022-07-19,26014.75,5,
30611,5617,14,2022-07-19,17995.00,3,
30612,5619,6,2022-07-20,26069.00,3,
30613,5620,11,2022-07-20,19689.00,5,
30614,5621,8,2022-07-20,25990.00,5,
30615,5622,6,2022-07-20,19222.00,5,
30616,5623,11,2022-07-20,28444.00,5,
30617,5624,11,2022-07-20,18083.90,3,
30618,5625,8,2022-07-20,93.85,,
30619,5626,8,2022-07-20,19463.75,5,
30620,5627,14,2022-07-20,26708.80,1,
30621,5628,14,2022-07-20,25990.00,2,
30622,5629,14,2022-07-20,27513.00,5,
30623,5630,8,2022-07-20,17995.00,5,
30624,5631,9,2022-07-21,27948.80,5,
30625,5632,1,2022-07-21,29568.95,5,
30626,5633,8,2022-07-21,19713.75,3,
30627,5634,8,2022-07-21,19537.80,4,
30628,5635,9,2022-07-21,26439.00,5,
30629,5636,9,2022-07-21,29703.85,4,
30630,5637,9,2022-07-21,18990.00,4,
30631,5638,11,2022-07-22,449.00,,
30632,5639,8,2022-07-22,25990.00,5,
30633,5640,7,2022-07-22,27948.80,3,
30634,5642,8,2022-07-22,24.75,,
30635,5643,6,2022-07-22,95.00,,
30636,5644,13,2022-07-22,14.85,,
30637,5645,14,2022-07-22,18444.00,2,
30638,5646,11,2022-07-22,19083.85,5,
30639,5647,3,2022-07-22,30943.85,5,
30640,5648,14,2022-07-22,18958.80,3,
30641,5649,1,2022-07-22,26189.00,5,
30642,5650,12,2022-07-23,25718.75,5,
30643,5651,13,2022-07-23,29439.00,4,
30644,5652,8,2022-07-23,17995.00,3,
30645,5653,8,2022-07-23,26458.80,5,
30646,5654,3,2022-07-23,18990.00,3,
30647,5655,1,2022-07-23,26004.85,5,
30648,5656,8,2022-07-23,26593.70,5,
30649,5657,3,2022-07-23,19537.80,5,
30650,5659,13,2022-07-23,269.00,,
30651,5660,11,2022-07-23,18444.00,3,
30652,5661,7,2022-07-23,27217.00,5,
30653,5663,1,2022-07-23,25019.75,5,
30654,5664,15,2022-07-23,26069.00,5,
30655,5665,3,2022-07-23,26439.00,5,
30656,5666,12,2022-07-23,18014.80,5,
30657,5667,8,2022-07-23,29485.00,5,
30658,5668,15,2022-07-23,18103.70,5,
30659,5669,6,2022-07-23,26098.70,5,
30660,5670,9,2022-07-23,20929.00,4,
30661,5671,3,2022-07-23,29955.70,3,
30662,5672,7,2022-07-23,27480.00,5,
30663,5673,6,2022-07-24,20684.00,5,
30664,5674,15,2022-07-24,17999.95,4,
30665,5675,3,2022-07-24,30763.00,5,
30666,5676,3,2022-07-24,19.80,,
30667,5677,1,2022-07-24,26514.70,2,
30668,5678,7,2022-07-24,18797.75,2,
30669,5679,12,2022-07-24,25083.90,5,
30670,5680,1,2022-07-24,28193.85,5,
30671,5681,13,2022-07-24,29004.85,5,
30672,5682,12,2022-07-24,26547.70,5,
30673,5683,13,2022-07-24,18807.65,2,
30674,5684,7,2022-07-24,26088.80,5,
30675,5685,15,2022-07-24,24995.00,2,
30676,5686,7,2022-07-24,18153.00,5,
30677,5687,8,2022-07-24,29718.70,5,
30678,5688,6,2022-07-24,27763.00,5,
30679,5689,13,2022-07-24,18523.00,4,
30680,5690,6,2022-07-24,19768.00,4,
30681,5691,7,2022-07-24,18990.00,1,
30682,5692,13,2022-07-24,28014.80,5,
30683,5693,7,2022-07-24,27480.00,5,
30684,5694,3,2022-07-24,26537.80,5,
30685,5695,13,2022-07-24,24.75,,
30686,5696,9,2022-07-24,27995.00,5,
30687,5697,12,2022-07-24,26485.00,5,
30688,5698,15,2022-07-24,27222.00,4,
30689,5699,1,2022-07-24,25514.75,5,
30690,5700,15,2022-07-24,18990.00,5,
30691,5701,8,2022-07-24,26494.90,5,
30692,5702,1,2022-07-24,18074.00,5,
30693,5704,7,2022-07-24,28458.85,5,
30694,5706,8,2022-07-24,25990.00,5,
30695,5707,3,2022-07-24,18029.65,5,
30696,5708,6,2022-07-24,17995.00,5,
30697,5709,8,2022-07-24,19708.80,4,
30698,5710,14,2022-07-25,26499.85,5,
30699,5711,14,2022-07-25,28014.80,4,
30700,5712,7,2022-07-25,26069.00,5,
30701,5713,12,2022-07-25,39.60,,
30702,5714,7,2022-07-25,18014.80,2,
30703,5716,3,2022-07-26,28939.00,4,
30704,5717,11,2022-07-26,29782.85,5,
30705,5718,3,2022-07-26,19439.00,3,
30706,5719,11,2022-07-26,25703.90,4,
30707,5720,11,2022-07-26,18523.00,5,
30708,5721,14,2022-07-26,26985.00,5,
30709,5722,14,2022-07-26,25157.95,4,
30710,5723,3,2022-07-26,28710.70,5,
30711,5724,6,2022-07-27,24.75,,
30712,5725,11,2022-07-27,28527.95,3,
30713,5726,6,2022-07-27,19162.80,3,
30714,5727,8,2022-07-27,119.75,,
30715,5728,8,2022-07-27,28024.70,5,
30716,5729,8,2022-07-28,26703.85,5,
30717,5730,7,2022-07-28,30929.00,2,
30718,5731,6,2022-07-28,25542.80,5,
30719,5733,7,2022-07-28,19958.75,5,
30720,5734,8,2022-07-28,27448.85,5,
30721,5735,1,2022-07-28,25029.65,1,
30722,5736,8,2022-07-28,20693.90,5,
30723,5737,1,2022-07-28,17995.00,4,
30724,5738,9,2022-07-29,29463.75,5,
30725,5739,14,2022-07-29,79.00,,
30726,5740,13,2022-07-29,28542.80,5,
30727,5741,1,2022-07-29,27777.85,5,
30728,5742,9,2022-07-29,28463.80,5,
30729,5743,3,2022-07-29,25029.65,5,
30730,5744,6,2022-07-29,27064.00,5,
30731,5745,11,2022-07-30,20162.75,4,
30732,5746,8,2022-07-30,18444.00,5,
30733,5747,12,2022-07-30,20152.85,5,
30734,5748,13,2022-07-30,19718.70,5,
30735,5749,6,2022-07-30,19009.80,1,
30736,5750,3,2022-07-30,26019.70,5,
30737,5751,12,2022-07-30,19708.80,5,
30738,5752,6,2022-07-30,18602.00,4,
30739,5753,6,2022-07-30,26985.00,5,
30740,5754,7,2022-07-30,25444.00,3,
30741,5755,13,2022-07-30,30217.00,5,
30742,5756,15,2022-07-30,27995.00,5,
30743,5757,8,2022-07-30,28990.00,5,
30744,5758,1,2022-07-30,26189.00,5,
30745,5759,13,2022-07-30,28718.75,5,
30746,5760,8,2022-07-30,528.00,,
30747,5761,13,2022-07-30,29689.00,5,
30748,5762,1,2022-07-30,26532.85,5,
30749,5763,14,2022-07-30,18187.65,2,
30750,5764,1,2022-07-30,28990.00,5,
30751,5765,8,2022-07-30,25024.70,5,
30752,5767,14,2022-07-30,20064.00,5,
30753,5768,1,2022-07-31,19198.90,3,
30754,5769,3,2022-07-31,27712.00,5,
30755,5770,6,2022-07-31,29009.80,5,
30756,5771,9,2022-07-31,19162.80,5,
30757,5772,15,2022-07-31,28698.95,2,
30758,5773,6,2022-07-31,28694.00,5,
30759,5774,8,2022-07-31,20721.90,5,
30760,5775,13,2022-07-31,19227.00,5,
30761,5776,6,2022-07-31,18537.85,5,
30762,5777,9,2022-07-31,28444.00,5,
30763,5778,13,2022-07-31,28029.65,4,
30764,5779,3,2022-07-31,27032.80,5,
30765,5780,3,2022-07-31,29439.00,5,
30766,5781,7,2022-07-31,29148.00,5,
30767,5782,8,2022-07-31,29518.00,5,
30768,5783,7,2022-07-31,79.00,,
30769,5784,7,2022-07-31,30263.00,5,
30770,5785,12,2022-07-31,26009.80,5,
30771,5786,7,2022-07-31,26708.80,3,
30772,5788,13,2022-07-31,29689.00,5,
30773,5789,13,2022-07-31,18602.00,5,
30774,5790,3,2022-07-31,25004.90,5,
30775,5791,6,2022-07-31,547.80,,
30776,5792,8,2022-07-31,26792.75,5,
30777,5793,13,2022-07-31,19439.00,5,
30778,5794,6,2022-07-31,19926.00,5,
30779,5795,7,2022-07-31,18999.90,4,
30780,5796,1,2022-07-31,26069.00,5,
30781,5797,14,2022-08-01,30004.80,3,
30782,5798,15,2022-08-01,29014.75,5,
30783,5799,7,2022-08-01,24995.00,4,
30784,5800,15,2022-08-01,28694.00,5,
30785,5801,15,2022-08-01,18024.70,5,
30786,5802,12,2022-08-01,29268.00,5,
30787,5803,7,2022-08-01,18694.00,4,
30788,5804,7,2022-08-01,19485.00,4,
30789,5805,3,2022-08-01,29143.00,5,
30790,5806,14,2022-08-01,19547.70,2,
30791,5807,3,2022-08-01,26458.80,1,
30792,5808,3,2022-08-02,79.00,,
30793,5809,11,2022-08-02,18694.00,5,
30794,5810,14,2022-08-02,19787.80,5,
30795,5811,11,2022-08-02,19024.65,4,
30796,5812,14,2022-08-02,29698.90,5,
30797,5813,3,2022-08-02,30708.75,5,
30798,5816,3,2022-08-02,25999.90,5,
30799,5817,14,2022-08-03,88.90,,
30800,5818,8,2022-08-03,19689.00,3,
30801,5819,11,2022-08-03,14.85,,
30802,5820,6,2022-08-03,103.75,,
30803,5821,8,2022-08-03,583.60,,
30804,5822,6,2022-08-04,18468.75,5,
30805,5823,9,2022-08-04,4.95,,
30806,5824,6,2022-08-04,27083.80,5,
30807,5825,1,2022-08-04,26004.85,5,
30808,5826,1,2022-08-05,25694.00,2,
30809,5827,8,2022-08-05,26504.80,5,
30810,5828,9,2022-08-05,29463.75,5,
30811,5829,6,2022-08-05,26148.00,5,
30812,5830,14,2022-08-05,9.90,,
30813,5831,1,2022-08-05,19069.00,5,
30814,5832,8,2022-08-05,29485.00,5,
30815,5833,1,2022-08-06,25074.00,5,
30816,5834,1,2022-08-06,25514.75,5,
30817,5835,8,2022-08-06,26514.70,5,
30818,5836,8,2022-08-06,28598.70,5,
30819,5837,11,2022-08-06,25444.00,5,
30820,5838,8,2022-08-06,114.80,,
30821,5839,13,2022-08-06,29802.65,3,
30822,5840,8,2022-08-06,26009.80,5,
30823,5841,13,2022-08-06,18153.00,5,
30824,5843,7,2022-08-07,19693.95,3,
30825,5844,6,2022-08-07,26078.90,5,
30826,5845,15,2022-08-07,27995.00,5,
30827,5846,1,2022-08-07,19148.00,2,
30828,5847,1,2022-08-07,25074.00,4,
30829,5849,8,2022-08-07,26985.00,5,
30830,5850,13,2022-08-07,28088.85,5,
30831,5851,14,2022-08-08,25098.75,5,
30832,5852,15,2022-08-08,24995.00,5,
30833,5853,15,2022-08-08,28990.00,5,
30834,5854,15,2022-08-08,18029.65,5,
30835,5855,7,2022-08-08,18694.00,5,
30836,5856,7,2022-08-08,19069.00,5,
30837,5857,14,2022-08-08,18990.00,3,
30838,5858,11,2022-08-09,26689.00,5,
30839,5859,3,2022-08-09,28958.80,5,
30840,5860,3,2022-08-09,18024.70,5,
30841,5861,14,2022-08-09,26439.00,5,
30842,5862,14,2022-08-09,19463.75,3,
30843,5863,14,2022-08-09,18009.85,4,
30844,5864,14,2022-08-09,31241.70,4,
30845,5865,14,2022-08-09,25723.70,5,
30846,5866,14,2022-08-09,20621.70,5,
30847,5867,14,2022-08-09,4.95,,
30848,5868,14,2022-08-10,19703.85,2,
30849,5869,8,2022-08-10,29777.90,4,
30850,5870,11,2022-08-10,98.80,,
30851,5871,11,2022-08-10,18990.00,5,
30852,5872,8,2022-08-10,4.95,,
30853,5873,11,2022-08-10,18523.00,4,
30854,5874,11,2022-08-10,19009.80,5,
30855,5875,6,2022-08-10,20064.00,3,
30856,5876,8,2022-08-10,79.00,,
30857,5877,8,2022-08-10,18990.00,4,
